country,date,ypred,yerr,ytrue
AUS,2020-07-22,3.1352975,10.000839926445245,NA
AUS,2020-07-23,3.3482451,10.278042362011895,NA
AUS,2020-07-24,3.607967,10.586152115373963,NA
AUS,2020-07-25,4.026957,11.113889831717819,NA
AUS,2020-07-26,4.242238,11.364970323230107,NA
AUS,2020-07-27,4.6275005,11.828046922233698,NA
AUS,2020-07-28,4.888781,12.126204937479498,NA
AUS,2020-07-29,5.0254817,12.246600167473552,NA
AUS,2020-07-30,5.4818826,12.755759116399028,NA
AUS,2020-07-31,5.6806655,12.837789246414165,NA
AUS,2020-08-01,5.7757354,12.862258041452513,NA
AUS,2020-08-02,5.701559,12.827883489926156,NA
AUS,2020-08-03,5.409533,12.460970897624282,NA
AUS,2020-08-04,5.325883,12.329861948245652,NA
AUS,2020-08-05,5.3405395,12.386030696766566,NA
AUS,2020-08-06,5.3218894,12.402520584501135,NA
AUS,2020-08-07,5.484338,12.75288526463278,NA
AUS,2020-08-08,5.336467,12.624367708446803,NA
AUS,2020-08-09,5.2889147,12.609093049459105,NA
AUS,2020-08-10,5.565135,13.054995510307593,NA
AUS,2020-08-11,5.970616,13.689321925360106,NA
AUS,2020-08-12,6.103545,13.935646602749504,NA
AUS,2020-08-13,6.167642,14.028493363412466,NA
AUS,2020-08-14,5.9997697,13.8680952116329,NA
AUS,2020-08-15,6.1949153,14.20669297413268,NA
AUS,2020-08-16,6.2127748,14.355584770840522,NA
AUS,2020-08-17,6.288266,14.440424159382209,NA
AUS,2020-08-18,5.8339834,13.705475709288107,NA
AUS,2020-08-19,5.5135503,13.223725095207598,NA
AUS,2020-08-20,5.126388,12.670431446757249,NA
AUS,2020-08-21,4.9367824,12.474485117130024,NA
AUS,2020-08-22,4.8022494,12.403877042534804,NA
AUS,2020-08-23,4.766753,12.392303904622034,NA
AUS,2020-08-24,4.841435,12.470520843893611,NA
AUS,2020-08-25,4.5364714,12.041153157607278,NA
AUS,2020-08-26,4.243325,11.636302437588899,NA
AUS,2020-08-27,3.8012576,10.998246036643962,NA
AUS,2020-08-28,3.801299,11.013687105333934,NA
AUS,2020-08-29,3.9738562,11.315245571469626,NA
AUS,2020-08-30,4.078587,11.461679540666905,NA
AUS,2020-08-31,4.02948,11.41564317237328,NA
AUS,2020-09-01,4.064547,11.39162215081013,NA
AUS,2020-09-02,3.880748,11.179754134997552,NA
AUS,2020-09-03,3.6947696,10.944883262247581,NA
AUS,2020-09-04,3.6064,10.837084808795415,NA
AUS,2020-09-05,3.5920389,10.726979610325543,NA
AUS,2020-09-06,3.3078442,10.382718443945073,NA
AUS,2020-09-07,3.244913,10.368696236927123,NA
AUS,2020-09-08,3.1462717,10.063683674668567,NA
AUS,2020-09-09,2.8297315,9.54526161725005,NA
AUS,2020-09-10,2.534534,9.110200967464863,NA
AUS,2020-09-11,2.159518,8.657511837245336,NA
AUS,2020-09-12,1.7017953,8.22309602505646,NA
AUS,2020-09-13,1.2905285,7.813726515260864,NA
AUS,2020-09-14,0.8887094,7.456124655281299,NA
AUT,2020-04-11,17.635962,28.77505335054358,NA
AUT,2020-04-12,14.729587,24.93103520963731,NA
AUT,2020-04-13,13.99818,23.487682846563192,NA
AUT,2020-04-14,13.909211,23.6007713768666,NA
AUT,2020-04-15,13.823172,24.038301896969752,NA
AUT,2020-04-16,14.639171,25.267421474777922,NA
AUT,2020-04-17,15.734877,26.559369473599993,NA
AUT,2020-04-18,15.5188265,26.13167902194448,NA
AUT,2020-04-19,14.189801,23.679835691858965,NA
AUT,2020-04-20,11.367087,19.41339309053362,NA
